"","ein","tax_pd","donation_ratio"
"2157",351704590,201812,0.882182913306573
"2158",351706782,201906,0.795719702193864
"2159",351706782,201806,0.685124335122013
"2160",351715910,201812,0.455603713866342
"2161",351722998,201809,0.999596989075406
"2162",351729005,201806,0.329010286972609
"2163",351742559,201812,0.842827015512862
"2164",351765399,201809,0.72267639378123
"2165",351765846,201812,0.681013097846867
"2166",351770828,201812,0
"2167",351801672,201906,0.345769693374854
"2168",351803634,201812,0.999352020826013
"2169",351807216,201812,0.36981652608759
"2170",351825323,201812,0.272695647800429
"2171",351831922,201812,0.822817866962611
"2172",351870982,201812,0.588742677602823
"2173",351877771,201812,0.911930986203544
"2174",351880934,201812,0.577645149334799
"2175",351886746,201812,0.191162498703788
"2176",351904785,201812,0.407287587263749
"2177",351909230,201812,0.983841391412006
"2178",351917637,201812,0.502306897995718
"2179",351928008,201812,0.832899847108237
"2180",351934465,201812,0.846954050908927
"2181",351959561,201812,0.520880402303039
"2182",351961274,201812,0.87376194309313
"2183",351962979,201812,0.430336353614928
"2184",351965214,201806,0.706845626782758
"2185",351965214,201906,0.758727302038799
"2186",351967070,201809,0.728955256601053
"2187",351973025,201812,0
"2188",351973294,201812,0.130552778174546
"2189",351973837,201806,0
"2190",351981686,201906,0.945732742397591
"2191",351981686,201806,0.905682470078821
"2192",351985001,201812,0.369272660565944
"2193",351991401,201812,NA
"2194",351993520,201812,0.037052187171106
"2195",351995020,201806,NA
"2196",352003744,201812,0.749575952422067
"2197",352018453,201812,0.852259962597847
"2198",352024026,201812,0.866088238516939
"2199",352026707,201812,0.749691883732846
"2200",352030346,201812,0
"2201",352045914,201812,0.456193950899257
"2202",352048630,201812,0
"2203",352061759,201808,0.0126394727944319
"2204",352067020,201812,0
"2205",352079467,201808,0
"2206",352104725,201806,0.49015447448626
"2207",352110841,201812,0.997388570559302
"2208",352116811,201812,NA
"2209",352128701,201812,0
"2210",352159075,201812,0.561916178331657
"2211",352160939,201812,0.609225700164745
"2212",352180064,201812,0.971323911912606
"2213",352292107,201812,0.795591933455847
"2214",352338110,201812,0.953776397626783
"2215",352370257,201809,0
"2216",352531666,201812,0
"2217",356048441,201812,0.927372397175956
"2218",356055737,201812,0.962603266542533
"2219",356062298,201812,0.758118789811068
"2220",362079600,201812,0.980898530211639
"2221",362169136,201806,0.0511660865706545
"2222",362406779,201812,0.593680031140522
"2223",362420176,201806,0.0945291132791494
"2224",362480845,201806,0.345854471002855
"2225",362526797,201806,0.197207221997897
"2226",362538957,201812,0.792397778725071
"2227",362558089,201906,0.102180490548282
"2228",362559180,201812,0.986121503750525
"2229",362580774,201812,0.968886524024332
"2230",362597070,201809,0.97865873651061
"2231",362597741,201806,0.987388179121486
"2232",362598679,201812,0.863892974246906
"2233",362615835,201812,0.964023509397586
"2234",362638491,201806,0.980580279476963
"2235",362655083,201812,0.910042782307932
"2236",362657340,201806,0
"2237",362706578,201806,0.173551701891026
"2238",362729721,201806,0.00611276769351956
"2239",362858304,201812,0.651220665863611
"2240",362858304,201712,0.283648139053652
"2241",362877520,201806,0.993260861475367
"2242",362889871,201812,0.382386647553524
"2243",362899333,201812,0.999822291227266
"2244",362928136,201806,1
"2245",362941620,201812,NA
"2246",362946248,201812,0.998234050563684
"2247",362969062,201806,0.690797219846119
"2248",362977001,201806,0.996094025777379
"2249",362984043,201806,0.603818857562767
"2250",363013241,201806,0.787969221891028
"2251",363014600,201803,0
"2252",363043662,201806,1.00244482365897
"2253",363043662,201906,0.940691710693336
"2254",363080683,201806,1
"2255",363086133,201812,-0.182737085481517
"2256",363105849,201812,0.566207892619207
"2257",363107283,201808,0.506192946119303
"2258",363172591,201809,0.551171621197635
"2259",363213453,201812,0.472435080660775
"2260",363237455,201806,0.0360315049874042
"2261",363239412,201806,0
"2262",363239412,201906,0
"2263",363266748,201806,0.991405400310872
"2264",363267851,201812,0.739003564448791
"2265",363287080,201812,0.0363159195150395
"2266",363292607,201806,0.995034782741353
"2267",363292607,201906,0.976125088217011
"2268",363298143,201906,0.917044955273194
"2269",363300408,201806,0
"2270",363312341,201812,0.763978750449652
"2271",363318158,201806,0.952463199652333
"2272",363357551,201812,0.030614762607016
"2273",363363171,201906,0.52177373132393
"2274",363363994,201812,0.462325828226634
"2275",363374370,201806,0.945610658604455
"2276",363382832,201806,0.854239038041306
"2277",363382973,201806,1.00419304844902
"2278",363425314,201906,0.00119689808551976
"2279",363430278,201809,1.27535173455398
"2280",363433625,201812,0.0341935686951673
"2281",363451562,201812,0.660292200078532
"2282",363453183,201812,0.346852696646792
"2283",363467921,201806,0.523339818999423
"2284",363467921,201806,0.523339818999423
"2285",363471392,201803,0.401199750898807
"2286",363473739,201812,0.999567674612832
"2287",363478633,201812,0.947733702104667
"2288",363485584,201809,0.302140443691559
"2289",363487790,201812,0
"2290",363495952,201812,0.721837417892532
"2291",363516785,201712,0.784780069943644
"2292",363517408,201812,0.530664758175251
"2293",363521771,201805,0
"2294",363523984,201809,0
"2295",363527624,201806,0.62125614874746
"2296",363537852,201809,0.723598382249267
"2297",363552070,201812,1.01408231528185
"2298",363558710,201806,0.726553318274781
"2299",363573036,201812,0.353156136211344
"2300",363576073,201812,0.705560684826723
"2301",363582576,201806,0.0952264636496728
"2302",363607203,201812,0.891143660043515
"2303",363642952,201806,0.546160435084777
"2304",363656836,201812,0.359090886605747
"2305",363658570,201906,0.194600147209887
"2306",363658570,201806,NA
"2307",363669001,201812,0
"2308",363670992,201812,0.997622257751916
"2309",363691035,201806,0.980970052599582
"2310",363701311,201812,0
"2311",363705951,201806,0.657112830778882
"2312",363706308,201904,0.690354897812815
"2313",363715417,201809,0.490123953834517
"2314",363727669,201806,0.996844569100376
"2315",363728180,201812,0
"2316",363731388,201812,0.991370693707672
"2317",363738216,201812,NA
"2318",363742888,201906,0.249475139566162
"2319",363742888,201806,0.109097882782677
"2320",363752051,201812,0.286558299414233
"2321",363753248,201812,0.866740037380278
"2322",363762123,201812,0.391241520928336
"2323",363762148,201812,NA
"2324",363774128,201812,0.808082362631477
"2325",363779004,201812,0
"2326",363779568,201906,0.434627497979319
"2327",363802836,201812,0
"2328",363827013,201806,0
"2329",363833156,201812,0
"2330",363839126,201812,0.0010187978789656
"2331",363842309,201812,0.884224900083981
"2332",363843379,201812,0.335850865829872
"2333",363856390,201907,0
"2334",363860188,201812,0.0146170440212877
"2335",363869736,201812,0.713030487360872
"2336",363944647,201806,0.680718522181007
"2337",363954996,201812,NA
"2338",363958717,201812,0.125889469710725
"2339",363966573,201812,0.540205201744727
"2340",363983577,201812,0.877559399878639
"2341",363990758,201806,0.929403129833023
"2342",363993195,201806,0
"2343",363994092,201812,0.0616452800804633
"2344",363997699,201812,0.716415202184702
"2345",364000780,201806,0.302551842997721
"2346",364028056,201812,0.0845522183741049
"2347",364030444,201812,1
"2348",364034061,201809,NA
"2349",364041525,201812,0.976848183356054
"2350",364054492,201812,NA
"2351",364090773,201806,0.579223280255089
"2352",364095735,201806,0
"2353",364097546,201806,0
"2354",364143938,201812,0.935935312273027
"2355",364150441,201812,0.938880694854146
"2356",364176510,201812,0.999365461586021
"2357",364210191,201806,0.925476612156152
"2358",364223536,201906,0
"2359",364229387,201812,0.999942090116932
"2360",364322147,201812,NA
"2361",364377387,201812,0.996633019351704
"2362",364409705,201812,0.999575620318885
"2363",364453016,201906,0
"2364",364484624,201901,0
"2365",364500925,201809,0.778163113400947
"2366",364598309,201812,0.196697035373496
"2367",364616294,201809,0.214454349742093
"2368",364636828,201807,0.261250038516223
"2369",364655203,201806,0.423511474808126
"2370",364776666,201812,0.877198779964371
"2371",366211099,201806,0.0155611293518877
"2372",366211099,201906,0.059217556596551
"2373",370662522,201806,0.848665515556046
"2374",370673453,201906,0.344971742024325
"2375",370765550,201806,0.965601289195162
"2376",370841562,201806,0.0100236758781582
"2377",370864527,201902,0.963417300547887
"2378",370867327,201806,0.983609148817611
"2379",370888749,201812,0.968961161998669
"2380",370890281,201806,0.907495168274414
"2381",370892145,201904,0.983785030332473
"2382",370892145,201804,0.974105668644579
"2383",370899785,201806,0.68722650406081
"2384",370903245,201806,0.933919176075881
"2385",370918495,201809,0
"2386",370918811,201812,0.961116446087457
"2387",371028276,201812,0.99954463707831
"2388",371089178,201812,0.594945801423619
"2389",371119231,201812,0.999992086404081
"2390",371132213,201812,0.73358759935949
"2391",371173520,201806,0.916136611725394
"2392",371192779,201812,0.639727466551309
"2393",371193145,201906,0.967635102481735
"2394",371193288,201806,0.998799701411689
"2395",371267589,201906,0.797852857332273
"2396",371271909,201812,0.562608958026016
"2397",371288358,201812,0.506697852434616
"2398",371291415,201906,0.430479452054795
"2399",371293865,201904,0.22452603516027
"2400",371295713,201806,0
"2401",371311590,201906,0.999966526225586
"2402",371314292,201712,0.745050470042889
"2403",371314292,201812,0.698279681750756
"2404",371377670,201812,0
"2405",371385062,201812,0.618801315649171
"2406",371389231,201812,0
"2407",371392514,201812,0.730910445378598
"2408",371398574,201812,0
"2409",371404032,201906,NA
"2410",371404032,201806,NA
"2411",371410633,201709,0.279928470042714
"2412",371415172,201806,0
"2413",371417129,201812,0.941073715086877
"2414",371427044,201812,0.472001615419638
"2415",371442688,201812,1
"2416",371502691,201812,0.404502744618612
"2417",371582393,201809,0
"2418",371652353,201812,1
"2419",376053117,201808,0.960589195004668
"2420",376059503,201906,0.789356574939902
"2421",376147532,201806,0.543667789905598
"2422",381359259,201812,0.935750396687618
"2423",381387145,201812,0.283938401857141
"2424",381747660,201809,0.897089680861781
"2425",381785665,201812,0.934341125947663
"2426",381792679,201809,0.833095683627764
"2427",381794361,201812,0.995280403447818
"2428",381797320,201809,0.98975890775534
"2429",381797894,201809,0.945252712940703
"2430",381800879,201809,0.879674767634601
"2431",381802280,201809,0.99425915619315
"2432",381802755,201809,0.805605682136521
"2433",381803599,201809,0.98429396335733
"2434",381814239,201809,0.824540277340458
"2435",381814318,201809,0.988333383841979
"2436",381845192,201812,0.00151688108680673
"2437",381852799,201812,0
"2438",381873461,201809,0.970513752916681
"2439",381887347,201806,0.951785450633819
"2440",381892670,201812,0.884814589901443
"2441",381903026,201805,0.375522766895366
"2442",381913233,201809,0.949476751866196
"2443",381948285,201809,0.881054435694202
"2444",381967845,201806,NA
"2445",381974024,201809,0.886261103084516
"2446",381976979,201809,0.999172517120814
"2447",381984852,201809,1
"2448",382027389,201809,0.956688238923554
"2449",382028057,201806,0.0905562103450466
"2450",382028057,201906,0.31567868701976
"2451",382036469,201809,0.996077532411299
"2452",382056236,201809,0.937495826402312
"2453",382056360,201809,NA
"2454",382056360,201909,NA
"2455",382067327,201809,0
"2456",382070921,201806,0.947059165745535
"2457",382083220,201812,0.00185575017763126
"2458",382093124,201812,0.0612942201100986
"2459",382108671,201812,0.942731220983719
"2460",382128564,201809,0.902756987587968
"2461",382142140,201807,0.97272448906873
"2462",382178011,201906,0.862899512291734
"2463",382185735,201809,0.932622222394191
"2464",382221284,201809,0.897788794225182
"2465",382227805,201809,0.0343020011963636
"2466",382236821,201906,0.736831990031872
"2467",382236821,201806,0.731870793155151
"2468",382237568,201812,0
"2469",382247669,201812,0.318180282261244
"2470",382252958,201809,0.0582242635632144
"2471",382254138,201812,0.732591441860173
"2472",382262287,201806,0.864191999476261
"2473",382263817,201806,0.506926650362088
"2474",382284121,201809,0.981910297647284
"2475",382311840,201809,0.136314697132533
"2476",382313832,201812,0.682740082798578
"2477",382317342,201809,0.795905900395873
"2478",382320421,201809,0.999412423713628
"2479",382321643,201809,0.902563164363384
"2480",382324335,201809,0.14096379389824
"2481",382375773,201806,0.386088288326769
"2482",382380236,201906,0.228415165381814
"2483",382391381,201806,0.877158726667763
"2484",382391442,201812,0.793325626346011
"2485",382415106,201809,0.99547381636589
"2486",382415486,201812,0.519910822645874
"2487",382420565,201806,0.962718570619796
"2488",382423856,201809,0.0130737386336931
"2489",382423943,201812,0.00383883090365842
"2490",382433720,201806,0.992246268324716
"2491",382437758,201906,0.720732589529898
"2492",382442238,201809,0.0086212627345399
"2493",382474246,201812,0.59262136818542
"2494",382487626,201810,0.994176331791691
"2495",382488320,201812,0.682835894308143
"2496",382513286,201812,0.723149460530502
"2497",382531520,201812,0.503703969007241
"2498",382534392,201812,0.669577014541343
"2499",382536811,201812,0.828885029289592
"2500",382561225,201812,0.93027963058949
"2501",382592240,201812,0.649090695534718
"2502",382592242,201812,0.637568062737577
"2503",382595768,201809,0.680508806320047
"2504",382600226,201812,0.518969220680646
"2505",382615690,201805,0
"2506",382616982,201809,0.716555638097803
"2507",382620824,201806,0.954568271545032
"2508",382622732,201612,1
"2509",382622732,201712,0.0150659552393656
"2510",382708025,201803,0.309958751579259
"2511",382772476,201812,0.881332331142498
"2512",382784136,201812,0.540612392576587
"2513",382792610,201806,0.969605861378054
"2514",382807457,201812,0.181546483349375
"2515",382810323,201809,0.698142924681147
"2516",382810323,201709,0.627427547742394
"2517",382822223,201812,0
"2518",382837636,201812,NA
"2519",382860480,201812,0.759591184273179
"2520",382860885,201809,0.671476542634756
"2521",382874694,201806,0.477895420388327
"2522",382881345,201812,0.998093917865188
"2523",382885952,201812,0.795482128621862
"2524",382899387,201906,1.3242405402964
"2525",382921300,201809,0.131641004831214
"2526",382940206,201809,0.69624549371318
"2527",382950406,201812,0.966126607751149
"2528",382956439,201812,0.268449169149821
"2529",382960530,201812,0.920077915178703
"2530",382975829,201812,0.539270877127974
"2531",382982962,201812,NA
"2532",382987859,201809,0.669163262996533
"2533",382995712,201806,0
"2534",382999284,201806,0.0780199951231407
