"","ein","tax_pd","selfsufficiency"
"1341",237394320,201812,0.535162689746881
"1342",237398279,201812,0.304825365774137
"1343",237412908,201906,0.447853475619277
"1344",237412908,201806,0.520685367929104
"1345",237414729,201812,0.0217782050278892
"1346",237415846,201806,0.408692961906972
"1347",237416304,201806,0.225299650062519
"1348",237417424,201806,0.872752383499653
"1349",237421892,201812,0.892717691112306
"1350",237426312,201806,0.0675641832191987
"1351",237428011,201812,0.397976173486378
"1352",237431255,201806,0.152836230573305
"1353",237431696,201906,0.877163408761922
"1354",237443009,201803,0.604987221542651
"1355",237444508,201812,0.0619681119197256
"1356",237447614,201906,0.37754609332325
"1357",237458273,201906,0.22329779335855
"1358",239233412,201809,0.114964899012355
"1359",240795389,201806,0.349338091753526
"1360",240818341,201806,0.163605355599865
"1361",250965469,201806,0.331305657135632
"1362",250965592,201806,0
"1363",250969422,201812,0.949678239418542
"1364",250989247,201806,0.308846222047832
"1365",251153028,201806,0.0208429925384848
"1366",251155958,201806,0.00333416937666181
"1367",251156265,201906,0.512013986296607
"1368",251157381,201806,0.06345536298953
"1369",251180898,201806,0.0572971325566211
"1370",251193018,201806,0.0049823760658377
"1371",251201741,201812,0.281728716668476
"1372",251201846,201806,0.0894195298590082
"1373",251209938,201806,0.368184180448067
"1374",251211464,201906,0.715426594575275
"1375",251219610,201806,0.044633782028053
"1376",251232427,201812,0
"1377",251290469,201812,0.48440403250152
"1378",251325425,201812,0
"1379",251370668,201812,0.0358161937774457
"1380",251372007,201812,0.35227987350321
"1381",251382510,201806,0.421492095535329
"1382",251383079,201806,0.0259683790255935
"1383",251419017,201812,0
"1384",251427632,201812,0
"1385",251429302,201809,0.406824750394115
"1386",251433387,201812,0.0735355411858574
"1387",251445441,201812,0
"1388",251445713,201806,0
"1389",251461831,201812,0.726810884705621
"1390",251466052,201812,0
"1391",251471440,201809,0.181089629287514
"1392",251485031,201812,0
"1393",251497792,201802,0
"1394",251515795,201806,0.104097175226638
"1395",251522733,201906,1.93629571859197
"1396",251524446,201806,0.232598712575451
"1397",251534235,201812,0.180090271483203
"1398",251541548,201812,0.0654561015584844
"1399",251589088,201901,0.450565484146078
"1400",251591350,201812,0.207318502304547
"1401",251592420,201806,0.717240280881244
"1402",251598389,201809,0.192175510835888
"1403",251598402,201812,0.497164689465144
"1404",251605762,201812,0.0567206615828279
"1405",251626297,201812,0.687313874608258
"1406",251626784,201812,0.0433708149848454
"1407",251635121,201809,0.59297532826123
"1408",251637937,201809,0.227091923999947
"1409",251638640,201812,0.105573164948711
"1410",251639115,201906,0
"1411",251644683,201812,0
"1412",251649514,201812,0.869786089067008
"1413",251653363,201806,0.0596921190000332
"1414",251657575,201812,0.0644438469122524
"1415",251672592,201812,0
"1416",251674112,201806,0
"1417",251689720,201806,0.108164873864102
"1418",251694686,201906,0.442107324458914
"1419",251696634,201812,0.436320088002507
"1420",251698524,201904,0.0102458886228077
"1421",251701123,201806,0.139970062373492
"1422",251704924,201812,0
"1423",251721080,201812,0.921199079913927
"1424",251722943,201806,0.8518634392667
"1425",251728614,201812,0.218545400489908
"1426",251730915,201903,0.323774662775725
"1427",251739814,201806,0.108388258460235
"1428",251740509,201806,0
"1429",251743986,201812,33.9506172839506
"1430",251757763,201812,0
"1431",251758628,201812,0
"1432",251758844,201812,0.797432961018487
"1433",251762305,201806,0.0569604496255909
"1434",251780107,201812,0
"1435",251794823,201906,0.229527204762564
"1436",251801884,201812,0.0438655787819423
"1437",251807686,201806,1.21899130726327
"1438",251818381,201809,0.73461992358355
"1439",251823770,201712,0
"1440",251823770,201812,0
"1441",251840807,201806,0.221986775255942
"1442",251855442,201812,0.273605688054031
"1443",251855490,201812,0.168391247760236
"1444",251858580,201812,0.101197117375043
"1445",251863996,201812,0.281187859187553
"1446",251897698,201812,0.679884070972027
"1447",256068246,201809,0.173984511401934
"1448",256069264,201806,0
"1449",256069770,201806,0.112295649014595
"1450",256084090,201806,0
"1451",256085619,201906,0.574426790249589
"1452",260006476,201812,0
"1453",260078223,201812,0.774169981329653
"1454",260149985,201812,0
"1455",260217222,201812,0.54465776293823
"1456",260221046,201806,0.375832468918655
"1457",260393656,201812,0.69257605358638
"1458",260421563,201812,0.280549665719202
"1459",260452137,201812,0.0541160700725686
"1460",260614081,201812,0.255148089010377
"1461",260679687,201812,0.194071277894971
"1462",260762693,201812,0.0056278883513534
"1463",260762693,201612,0.0614885982660783
"1464",260762693,201712,0.751020890077722
"1465",260833850,201812,0.544070469537449
"1466",261202901,201812,0
"1467",261210093,201806,0.747811670340482
"1468",261214312,201812,0.558127895991723
"1469",261245799,201812,0.0708766395660123
"1470",261274843,201812,0
"1471",261407469,201812,0.587984718888401
"1472",261409964,201812,0.674599163871916
"1473",261590829,201812,0
"1474",261590898,201812,0
"1475",261665826,201812,0.193734900513043
"1476",261666325,201812,0.0134991153921761
"1477",261705219,201812,0.527269626028741
"1478",261712321,201806,0.205761487177153
"1479",261808937,201810,NA
"1480",261870077,201812,1.25266174329896
"1481",261876589,201812,0.945478926552713
"1482",261931708,201712,0
"1483",261947374,201806,0.919100107463684
"1484",261968933,201812,0.431420171289787
"1485",261995944,201903,0.448184300437535
"1486",262051792,201812,0.844673231871083
"1487",262058861,201803,0.824261783768411
"1488",262063489,201812,0.038299463548633
"1489",262092132,201806,NA
"1490",262123010,201812,0
"1491",262167082,201809,0.680700982548761
"1492",262190732,201806,1.00964597591595
"1493",262191929,201812,0.0078520347613318
"1494",262335395,201812,0
"1495",262352365,201812,0.578894544288157
"1496",262420702,201812,0.466488055120786
"1497",262424174,201812,0.00355384086809632
"1498",262541233,201806,0.106318509090218
"1499",262665278,201909,0
"1500",262665278,201809,0
"1501",262699081,201812,1.07492082510172
"1502",262842736,201806,0.152847238356097
"1503",263100297,201809,0.625212816966985
"1504",263100372,201809,0.552714763416705
"1505",263120543,201812,0
"1506",263128590,201806,0
"1507",263187721,201812,0
"1508",263188804,201806,0.967083539632615
"1509",263312955,201812,1.04292941319295
"1510",263389252,201812,0.0857319675409729
"1511",263443336,201806,0.801083113530501
"1512",263547211,201812,0.308349907590505
"1513",263588414,201812,0.795879729165998
"1514",263618867,201806,0.428186482595696
"1515",263619775,201806,0.451510293080228
"1516",263836207,201812,0.157237170504521
"1517",263900335,201712,0.535202191074593
"1518",263900335,201812,0.794090440851851
"1519",263909820,201812,-0.170517849896086
"1520",263959619,201812,0
"1521",264107739,201812,0.679285635303985
"1522",264117989,201812,0.0169532243748119
"1523",264142930,201806,0.888172692404783
"1524",264246183,201806,0.330405768452614
"1525",264262998,201812,0.324910253009933
"1526",264271547,201812,0.110331077066635
"1527",264307457,201906,1.14431425542862
"1528",264331988,201906,0.450038448926211
"1529",264374725,201806,1.16779559090494
"1530",264421601,201812,0.166536430265143
"1531",264468628,201812,0.65345496487365
"1532",264482725,201812,0.482998611633308
"1533",264498990,201812,0.548333526907881
"1534",264521206,201812,0
"1535",264577399,201812,0.274090302063064
"1536",264579045,201812,1.05562247110443
"1537",264664616,201810,0.989226033908521
"1538",264810482,201812,0.530229350839206
"1539",264826876,201812,0.562746947902574
"1540",270000343,201812,0.0155817575980602
"1541",270037508,201806,0.00835554567807558
"1542",270049012,201806,0.087952980744416
"1543",270070164,201812,0.151211788309686
"1544",270173489,201812,0.0767374559067022
"1545",270181645,201812,0
"1546",270291691,201806,0.314713723498794
"1547",270449072,201806,0
"1548",270517477,201806,0.193018300050528
"1549",270580274,201812,0.397194897529322
"1550",270615239,201806,0.699764662476447
"1551",270625538,201806,0
"1552",270740203,201812,0.296502511590173
"1553",270814295,201812,0
"1554",270819276,201806,0.203742254013405
"1555",270829684,201812,0
"1556",270829684,201712,0.380104820302372
"1557",270858135,201809,1.24169538149
"1558",270947808,201806,0.963049799168237
"1559",270975339,201809,1.00815392748762
"1560",270995580,201903,0.246857165464922
"1561",271037159,201812,0.0537797535572543
"1562",271053884,201706,0
"1563",271202317,201812,0.355923322422815
"1564",271348133,201812,0
"1565",271359283,201812,0.730532507089591
"1566",271374749,201812,0.436040634976039
"1567",271427181,201812,0.0383135954523922
"1568",271435687,201812,0
"1569",271435687,201712,0.0388002486531289
"1570",271476031,201812,0.416625155666252
"1571",271642425,201809,0
"1572",271660048,201812,2.88324386833975
"1573",271720590,201812,0
"1574",271747560,201812,0
"1575",271761971,201812,0.867330483251258
"1576",271824650,201806,1.55980354066528
"1577",271832686,201806,0.371210247721676
"1578",271916296,201712,0.00811299523283197
"1579",271916296,201812,0
"1580",272012662,201810,0.756677793557464
"1581",272012662,201710,0.737604063429138
"1582",272070017,201809,22.8183972243378
"1583",272094434,201812,0.00752827809459281
"1584",272095088,201812,0.623439031757974
"1585",272230034,201806,0.218662787295058
"1586",272327695,201812,0.68020093634861
"1587",272486781,201812,0.96685169502937
"1588",272669910,201812,0.909301841806282
"1589",272790053,201809,1.00249919232012
"1590",272803038,201806,1.16609760159893
"1591",272810691,201808,0
"1592",272814156,201812,1.4716065435789
"1593",272877067,201812,0.373526535933511
"1594",272950701,201812,0.0190919864722942
"1595",272975837,201812,0
"1596",273028186,201812,0.682321757439802
"1597",273156259,201812,0.166318365044661
"1598",273267930,201812,5.19558184684909e-05
"1599",273288425,201812,1.09983715395215
"1600",273292060,201812,0.545613173405025
"1601",273296964,201812,0.277547809227234
"1602",273306298,201812,2.94521281363635
"1603",273341860,201812,0.11005076142132
"1604",273416948,201812,1.03839870377078
"1605",273523909,201812,0.134446137184819
"1606",273539886,201812,1.06707962484008
"1607",273566747,201812,0
"1608",273600343,201812,0.180463427939512
"1609",273648930,201809,0.322097740003863
"1610",273733278,201806,NA
"1611",273741984,201812,0.743731461570432
"1612",273842364,201812,0.452670258372017
"1613",273874397,201812,1.03328621772877
"1614",273941355,201806,0
"1615",274032617,201812,0.00590027499145902
"1616",274149384,201806,0.772385470239849
"1617",274557571,201712,0
"1618",274557571,201812,NA
"1619",274576805,201712,0.573832303501428
"1620",274584922,201812,1.04490507674041
"1621",274660632,201812,0.549762187871581
"1622",274673757,201805,0.617100236852696
"1623",275374482,201812,0.043169713093409
"1624",275551434,201806,0
"1625",300002632,201806,0.234842569882042
"1626",300009187,201906,0.589955964332329
"1627",300021150,201812,0.0330449579013521
"1628",300034668,201812,0.867841501045157
"1629",300043311,201906,0.334860527264734
"1630",300054644,201812,0.495881132923266
"1631",300056876,201810,0.351987301810501
"1632",300087360,201906,0
"1633",300098608,201812,NA
"1634",300103115,201809,0.381015927856995
"1635",300129998,201812,NA
"1636",300137302,201906,0
"1637",300141120,201812,0.625137728257505
"1638",300141220,201812,0.271498395194907
"1639",300155183,201906,0.162084723099755
"1640",300160308,201812,0.361916508868544
"1641",300181961,201812,0.710089772320422
"1642",300183050,201812,0.316507148049431
"1643",300203259,201806,0.409936612932124
"1644",300205474,201806,0
"1645",300218330,201812,0
"1646",300218536,201812,0.686746525525537
"1647",300246447,201812,0.534016876217035
"1648",300272104,201812,0
"1649",300273769,201812,0.169302100795916
"1650",300283483,201812,0.800793605492254
"1651",300315618,201806,0.685551506536881
"1652",300394476,201812,0
"1653",300409593,201812,0
"1654",300419925,201806,0
"1655",300421837,201806,0.657035753342142
"1656",300445216,201806,0
"1657",300479115,201806,0
"1658",300479790,201812,0.444693126243509
"1659",300622312,201806,0
"1660",300630211,201907,0
"1661",300698663,201806,0.044061215513188
"1662",300931393,201812,0.00582359469870079
"1663",310502562,201812,0.0476279454484755
"1664",310536655,201812,0.0255387416309301
"1665",310648619,201812,0.0777652265876622
"1666",310651750,201806,0.963766036417981
"1667",310710683,201812,0.0346859423324458
"1668",310713350,201806,0.364944794103843
"1669",310714190,201812,0.419619844562856
"1670",310716914,201812,0.0357054185194745
"1671",310718027,201803,0.229371108380999
"1672",310718042,201812,0.468884339034111
"1673",310718622,201810,0.16832933327777
"1674",310719367,201807,0.182659787280746
"1675",310720520,201812,0.246304248974985
"1676",310720523,201812,0.0234474474902396
"1677",310723063,201906,0.200532692262687
"1678",310723686,201902,0
"1679",310723686,201802,0
"1680",310731111,201812,0.318878624726173
"1681",310738285,201903,0.0253710800748524
"1682",310811788,201806,0.168006801492561
"1683",310831240,201812,0.200985031634175
"1684",310859104,201812,0.0719628732776192
"1685",310872922,201812,0.0432814286451179
"1686",310885010,201812,1.38725743307297
"1687",310888163,201812,0.791512434869695
"1688",310896363,201812,0
"1689",310900246,201904,0.256226956224135
"1690",310918399,201812,0.00809924118968822
"1691",310921713,201812,0.278154644086379
"1692",310930919,201812,0
"1693",310933744,201812,0.668388838952452
"1694",310936872,201906,0.41538722250466
"1695",310936874,201906,0.30231606485196
"1696",310939288,201809,0.879690846447528
"1697",310939742,201906,0.261545682694819
"1698",310941461,201906,0.377096879546332
"1699",310945928,201806,0.0853586444273789
"1700",310950828,201812,1.09030700434946
"1701",310954931,201812,0
"1702",310958492,201809,0.190569891277838
"1703",310958493,201809,0.0630220650701444
"1704",310958498,201809,0.385561160151324
"1705",310962007,201812,0.133777775410396
"1706",310968258,201809,0
"1707",310973498,201812,0.119419640198836
"1708",310978908,201809,0.164088563679622
"1709",310984856,201812,0.736141313438828
"1710",310984884,201812,0.811738452370386
"1711",310996010,201906,0.419213973799127
"1712",311002999,201903,0
"1713",311002999,201803,0
"1714",311010792,201806,0.949081116562161
"1715",311010792,201906,0.976003326017349
"1716",311037325,201809,0.236395617373376
"1717",311037326,201906,NA
"1718",311038581,201809,0.227959656240293
"1719",311046787,201809,0.22164008333618
"1720",311046788,201909,0.272639444498519
"1721",311046798,201906,0.374669097615963
"1722",311046821,201809,0.293481797547028
"1723",311046828,201809,0.318971756756404
"1724",311046830,201906,0.294016676835469
"1725",311046835,201906,0.261771958875877
"1726",311057335,201812,0.0954890974074799
"1727",311064807,201812,0.634700049205002
"1728",311070541,201806,0
"1729",311070751,201808,0.30957329834665
"1730",311070754,201808,0.196120937067112
"1731",311070756,201808,0.285064152957383
"1732",311070763,201808,0.350255211356227
"1733",311070765,201906,0.312085724611766
"1734",311070769,201808,0.174436874205482
"1735",311070783,201907,0.290728656103955
"1736",311070789,201809,0.0885350220569022
"1737",311070790,201808,0.370343072442241
"1738",311075744,201812,0.0390430785977785
"1739",311092113,201812,0.276473059915563
"1740",311094791,201808,0.376134807453359
"1741",311094794,201808,0.408727364859104
"1742",311094807,201808,0.2983267450303
"1743",311094820,201906,0.320908694373155
"1744",311094828,201808,0.42500986593787
"1745",311101401,201812,0
"1746",311104456,201806,0.596821888336779
"1747",311111703,201812,0.262030906242778
"1748",311119704,201812,0.00188384988945838
"1749",311124220,201812,0.106297324857347
"1750",311129632,201812,0.51818307688872
"1751",311131825,201812,0
"1752",311132656,201907,0.254599872669573
"1753",311132659,201907,0.254269802159787
"1754",311132673,201907,0.195365583577405
"1755",311132675,201907,0.267274884733542
"1756",311132676,201907,0.394852817008728
"1757",311134099,201907,0.28493404935071
"1758",311145544,201806,0.300042356591156
"1759",311148265,201806,0.408730231957336
"1760",311182333,201903,NA
"1761",311185975,201806,0.517065210855552
"1762",311190377,201812,0
"1763",311196894,201812,0.269624606691968
"1764",311197428,201907,0.0386241365442547
"1765",311208260,201812,0.592773322281624
"1766",311217994,201806,0.284584747861279
"1767",311240715,201806,0.563969256643667
"1768",311248889,201907,0.233650978395286
"1769",311248895,201808,0.253557720896289
"1770",311249522,201812,0
"1771",311254635,201812,0
"1772",311254891,201909,0.302683415763036
"1773",311255250,201809,0.591843511520794
"1774",311272434,201812,0.399852676989099
"1775",311286856,201806,0.650108398145287
"1776",311288290,201907,0.25672673693755
"1777",311288291,201906,0.143685414213194
"1778",311288292,201907,0.272918172363341
"1779",311288296,201808,0.332260265806183
"1780",311288297,201808,0.403896814342636
"1781",311288298,201908,0.390428241595643
"1782",311299926,201812,0
"1783",311328514,201812,0
"1784",311332390,201812,0.667088345906002
"1785",311333992,201806,1.11388090942184
"1786",311349995,201812,0.313993247958482
"1787",311351377,201907,0.420134319413295
"1788",311353685,201812,0.446202004871421
"1789",311355095,201812,0.792735468943232
"1790",311361781,201907,0.425272300633909
"1791",311361782,201907,0.438357734039646
"1792",311368189,201809,0.843509562124215
"1793",311373321,201906,0.349984963757471
"1794",311373323,201906,0.47714737372552
"1795",311373324,201906,0.258241545394677
"1796",311378504,201906,0.349703913732335
"1797",311380384,201812,0.239324552140647
"1798",311384497,201812,1.22004072300395
"1799",311385444,201812,0.806515260094702
"1800",311387771,201812,0
"1801",311390350,201906,0.246885669651485
"1802",311390351,201906,0.447543528889875
"1803",311390353,201906,0.347365049282287
"1804",311402513,201806,0.622232619693315
"1805",311417955,201809,0.332890101584618
"1806",311417956,201808,0.284556323159167
"1807",311417957,201809,0.416482382098664
"1808",311417958,201907,0.437711994623486
"1809",311423831,201809,0.380553270592198
"1810",311424905,201904,0.175534261076682
"1811",311427721,201907,0.415329845117784
"1812",311432146,201907,0.485360031789169
"1813",311443005,201812,0.678874556264882
"1814",311443536,201812,0
"1815",311445223,201812,0.0363234369376496
"1816",311445533,201812,0.142058167733013
"1817",311449419,201809,0.419942114182025
"1818",311449420,201908,0.36616078223039
"1819",311456153,201806,0
"1820",311457626,201812,0
"1821",311471273,201806,0.776040717799235
"1822",311472366,201806,1.02674685791614
"1823",311478436,201812,0
"1824",311480295,201806,0.286886075384659
"1825",311480310,201906,0
"1826",311483386,201812,0.826926440842492
"1827",311487833,201812,0
"1828",311499467,201906,0.398969640240337
"1829",311499472,201906,0.309659468766963
"1830",311499481,201906,0.410622005803537
"1831",311504057,201906,1.15609983982915
"1832",311519694,201812,0.462340599773817
"1833",311526415,201812,0.804677272530235
"1834",311528747,201812,0
"1835",311531583,201812,0.770272543741588
"1836",311535241,201806,1.00242481184749
"1837",311545020,201812,0
"1838",311551853,201812,0.870724745570873
"1839",311561713,201808,0.0204474266005841
"1840",311563638,201812,0
"1841",311571336,201712,0.79997333314114
"1842",311572690,201812,1.09267097024705
"1843",311574101,201812,0.0507121390876477
"1844",311577548,201906,0.499372588081121
"1845",311577549,201909,0.3551024544478
"1846",311577550,201808,0.515554048510515
"1847",311577551,201906,0.377112838334392
"1848",311578102,201806,0.0202806062683005
"1849",311579335,201812,1.13650452535438
"1850",311580887,201812,0.559450058657666
"1851",311587415,201806,0.848749094739614
"1852",311587418,201806,0.707123815848945
"1853",311587420,201806,0.739858604863309
"1854",311587628,201812,0
"1855",311594625,201812,0
"1856",311595125,201812,0.814494253951536
"1857",311595197,201812,0
"1858",311595820,201812,0.0209878931947592
"1859",311604067,201812,0.814164230852407
"1860",311604543,201806,0.440144814859578
"1861",311605969,201806,0.0154469735131146
"1862",311606940,201812,0
"1863",311612534,201812,0.16969976195961
"1864",311613251,201806,0.833352010206193
"1865",311616634,201812,1.01077175311936
"1866",311621632,201812,0.722448122482485
"1867",311624121,201809,0.210589523068975
"1868",311629436,201812,0
"1869",311636670,201906,0.323953699835344
"1870",311636675,201906,0.45743923949939
"1871",311636677,201906,0.399674622787899
"1872",311639629,201812,0.000817559248999692
"1873",311641324,201812,0.737557035904491
"1874",311645473,201806,0.501231715765826
"1875",311654224,201809,0.306702144275296
"1876",311656193,201812,0.0180731803537379
"1877",311657868,201806,0.669324131366016
"1878",311660731,201906,0.691147080809776
"1879",311662259,201806,0.801094081119708
"1880",311663800,201812,1.0685917093445
"1881",311663821,201812,0.788660896835344
"1882",311669940,201906,3.16936723394011
"1883",311669940,201806,1.7031969366753
"1884",311674388,201812,0.474870081744107
"1885",311674463,201809,0.306647416985751
"1886",311682502,201812,0.150428797526593
"1887",311683712,201806,0.0390172531269772
"1888",311698129,201812,0.114071977355439
"1889",311699625,201906,0.72307196584467
"1890",311708526,201812,0
"1891",311715321,201806,0.802912404937299
"1892",311719434,201806,0.675163916232445
"1893",311721455,201812,0.106969837587007
"1894",311724109,201812,0.0291974516793507
"1895",311725375,201812,NA
"1896",311733348,201812,0.118152010782805
"1897",311737504,201812,0
"1898",311746031,201812,NA
"1899",311748289,201806,1.04419288309183
"1900",311758843,201806,0.963551017759415
"1901",311761439,201812,0
"1902",311762432,201812,6.63514063882166
"1903",311769211,201812,0.58012297217494
"1904",311780332,201806,0.715185344888859
"1905",311788086,201812,0.0102422988168932
"1906",311788086,201712,0.044772897100081
"1907",311802126,201906,0
"1908",311803590,201812,0
"1909",311809770,201809,0.15709785778445
"1910",311811615,201812,0
"1911",311815055,201812,0
"1912",314379438,201812,0.0232331827535477
"1913",314379453,201806,0
"1914",314379568,201806,0.0638933858504264
"1915",316053035,201812,0.0104516179873273
"1916",316059908,201812,0
"1917",320017919,201712,0.0113996029351787
"1918",320026605,201812,0
"1919",320028598,201812,0
"1920",320045239,201812,0.135795514558321
"1921",320080849,201812,0.478635249475735
"1922",320087824,201812,0.352868475511612
"1923",320132713,201906,0.448304948006512
"1924",320156535,201809,1.8087969213888
"1925",320221793,201806,0.136579667339848
"1926",320223359,201812,0.678457947867165
"1927",320249698,201806,0.137498340193865
"1928",320468666,201812,0
"1929",330031099,201812,0.00918977938980344
"1930",330061885,201906,0.00713811480090197
"1931",330061885,201806,0.0064768178478473
"1932",330209754,201812,0
"1933",330227764,201806,0.344114142911109
"1934",330248725,201812,0.162483298261451
"1935",330259190,201806,0.226290917389246
"1936",330301538,201806,0.0108083392723744
"1937",330317950,201812,1.22894769223382
"1938",330327936,201812,0.164240916649089
"1939",330332711,201907,0.57841996464001
"1940",330332711,201807,0.681250178470012
"1941",330362163,201812,0.731400854889776
"1942",330413518,201812,1.16560530018316
"1943",330416470,201806,0.3231484742267
"1944",330427434,201906,2.03814631534068
"1945",330427639,201812,0.995233298487685
"1946",330431719,201806,1.00317991727091
"1947",330435536,201806,0.343929843905232
"1948",330435536,201906,0.273786827509594
"1949",330462745,201812,NA
"1950",330468093,201806,0.836988014257466
"1951",330477940,201908,1.42763787429692
"1952",330477940,201808,1.52351636712673
"1953",330489568,201806,0.248073091129768
"1954",330496692,201812,1.01006005647983
"1955",330503951,201812,0.566666666666667
"1956",330508577,201806,NA
"1957",330515218,201812,0.796083090872532
"1958",330520445,201812,0
"1959",330521215,201812,0.868674773967318
"1960",330533809,201806,0.0699456774733121
"1961",330534166,201812,0.804078187851749
"1962",330555563,201812,0.767170014203815
"1963",330556421,201812,0.883852335509794
"1964",330571228,201812,1.02906449348734
"1965",330578620,201812,1.12727678471427
"1966",330581194,201712,0.360942610348587
"1967",330581194,201812,0.392906178489702
"1968",330587567,201906,0.481430206487826
"1969",330599589,201812,0.836101598439818
"1970",330602025,201812,0.992963064671152
"1971",330620415,201812,0.532180808710827
"1972",330623634,201812,0.302071507702608
"1973",330632974,201906,0
"1974",330633212,201812,0.778262627669204
"1975",330652246,201806,0
"1976",330656671,201812,0.827149141782718
"1977",330661980,201806,0.629255499424561
"1978",330673939,201812,1.07259802674735
"1979",330676518,201806,0.12113987639696
"1980",330677091,201906,1.04267631676473
"1981",330677938,201809,0.216360331502949
"1982",330679258,201906,0.386903045549004
"1983",330694603,201812,0.792998373395658
"1984",330700485,201812,0
"1985",330702994,201812,1.08893164476185
"1986",330707525,201812,1.71296224642087
"1987",330709575,201812,0.429555486652446
"1988",330711110,201812,1.04284609764359
"1989",330718915,201906,0
"1990",330748145,201812,0.882462005426262
"1991",330770481,201812,0.664073873406987
"1992",330792600,201812,0.381248294430227
"1993",330833640,201806,0.579817325716197
"1994",330839353,201812,2.07373967897559
"1995",330839354,201812,1.04281391875131
"1996",330839356,201812,0.293284038263555
"1997",330843122,201806,0.785691460596824
"1998",330880696,201806,1.04747563156759
"1999",330895564,201812,1.29213631841704
"2000",330913559,201812,0.937198393263233
"2001",330921487,201812,1.22723270645343
"2002",330932761,201806,0.990744718720464
"2003",330932761,201906,0.970922555601515
"2004",330935339,201903,1.15398331074816
"2005",330935692,201812,1.1530256499929
"2006",330944779,201812,0.589621661180792
"2007",330952543,201906,0.97636742558295
"2008",330998451,201812,0
"2009",331020194,201809,0.107368656811928
"2010",331021736,201812,0.191184697548251
"2011",331030838,201812,1.54135999326643
"2012",331055985,201806,0.813816466740164
"2013",331055985,201906,0.862419734087924
"2014",331084573,201812,1.24331749678191
"2015",331095784,201812,0.175108103069243
"2016",340714776,201806,0.00521479486129818
"2017",340823464,201806,0.6411621459028
"2018",340965339,201812,0.0102472046876975
"2019",340967140,201812,0.0274206482808076
"2020",340967230,201902,0.0891370087461205
"2021",340968029,201807,0.012366194563205
"2022",340969202,201812,0
"2023",340970561,201804,0
"2024",340971599,201812,0.0126130516735072
"2025",340975934,201809,0.125486472034808
"2026",340978745,201906,0.141344138982652
"2027",340979210,201812,0.00109566245977726
"2028",340979444,201812,0.0100141579561889
"2029",341053534,201812,0.374975496423643
"2030",341059824,201803,0.222186156749488
"2031",341080125,201812,0.871345451366049
"2032",341094249,201903,5200.6
"2033",341166865,201806,0.366146292859202
"2034",341177633,201806,0.108083225516273
"2035",341177633,201906,0.0206456565421993
"2036",341184478,201812,0.230892044597795
"2037",341195813,201812,0.469932841253694
"2038",341200331,201812,0.980318898387364
"2039",341212421,201812,0.382171167862094
"2040",341219024,201812,0
"2041",341230687,201812,0.0387142551661126
"2042",341234007,201812,0
"2043",341238020,201812,0
"2044",341254542,201906,0.431721632741748
"2045",341291205,201812,0
"2046",341301009,201812,1.08437203029933
"2047",341320658,201812,0
"2048",341326318,201806,0.907490972541987
"2049",341336972,201806,0
"2050",341344279,201806,0.0764577634074223
"2051",341346763,201812,0.390019336247476
"2052",341361233,201806,0.163697410393895
"2053",341365690,201812,0.628661122065775
"2054",341372076,201906,0.200240231186434
"2055",341372076,201806,0.287113162505919
"2056",341395246,201812,0.00205043466199489
"2057",341400918,201806,0.176626693028719
"2058",341428128,201812,0
"2059",341430426,201812,0
"2060",341446519,201812,NA
"2061",341455487,201812,0.730494213551198
"2062",341485111,201812,0.87847507504582
"2063",341517533,201812,1.81258149168991
"2064",341518873,201903,0.316704561310337
"2065",341523396,201812,0.502900767064764
"2066",341535116,201907,0.208389933324346
"2067",341538753,201809,0.00442996093328202
"2068",341539195,201907,0.200205165893467
"2069",341539197,201907,0.257318812001335
"2070",341539200,201907,0.282824463779142
"2071",341539201,201907,0.270386519262059
"2072",341590181,201812,1.11329667844031
"2073",341590276,201806,0.00192331411610706
"2074",341595372,201806,0.518034936121161
"2075",341596116,201812,0.176017245563693
"2076",341599720,201812,0.20420739302836
"2077",341605960,201807,0
"2078",341611055,201806,0.0442051525808718
"2079",341617183,201812,0.0679273815918945
"2080",341636679,201812,1.00612399011058
"2081",341647220,201812,0
"2082",341647831,201812,0.868539860417515
"2083",341674869,201806,0.347015721455677
"2084",341685259,201806,0.014636835711277
"2085",341703387,201812,0.983759820688528
"2086",341704252,201806,0.0156937497105275
"2087",341704488,201806,0.569739013815561
"2088",341706856,201812,0.0229208878097066
"2089",341711986,201812,0.836295378047438
"2090",341715222,201806,0.547678226664983
"2091",341715856,201812,1.1505468331479
"2092",341722688,201812,0.870278675228421
"2093",341724876,201812,0.382470589088588
"2094",341730014,201812,0.303333807864045
"2095",341736047,201812,0.298692190807673
"2096",341752943,201812,0.00937697545509582
"2097",341765568,201803,0.219308310113096
"2098",341769046,201812,0
"2099",341798850,201806,0.191212518590423
"2100",341813232,201812,0.328826410958079
"2101",341902451,201806,0.415659357763877
"2102",341908695,201812,0.132239646962028
"2103",341920318,201712,0.921310813127861
"2104",341920318,201812,0.921310813127861
"2105",341924868,201812,0
"2106",341934402,201906,0
"2107",341939487,201812,1.27433534915564
"2108",341949515,201812,0
"2109",341958570,201812,0.848265221749514
"2110",341963245,201812,0.950543521174953
"2111",341973348,201812,0.0196755890030494
"2112",341983355,201903,0.218707962506591
"2113",342001275,201812,0
"2114",342051062,201812,0
"2115",346566055,201812,0.0542982898226199
"2116",350868954,201903,0.0311476192390409
"2117",350869052,201806,0.310101216100587
